job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,benefits_score,company_name,year
AI00198,AI Product Manager,89115,SE,CT,South Korea,M,South Korea,50,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,6.3,Neural Networks Co,2025
AI00199,AI Software Engineer,38540,EN,PT,Austria,S,Austria,0,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,7.6,Smart Analytics,2025
AI00200,AI Product Manager,180252,SE,FT,United States,L,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,6.3,Future Systems,2024
AI00202,AI Specialist,103942,SE,FL,Sweden,M,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,2025-02-07,5.5,Smart Analytics,2025
AI00204,AI Specialist,59056,MI,CT,Ireland,M,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,6.0,Predictive Systems,2024
AI00205,AI Consultant,76940,MI,FT,Austria,M,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,7.5,Cognitive Computing,2025
AI00206,Machine Learning Engineer,110341,SE,CT,United Kingdom,M,Canada,0,"Spark, Kubernetes, Mathematics",PhD,7,Retail,2025-03-20,5.6,Smart Analytics,2025
AI00207,Data Scientist,102922,MI,FL,United Kingdom,L,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,2024-06-14,7.4,Digital Transformation LLC,2024
AI00208,Machine Learning Researcher,44130,EN,FT,Japan,S,Switzerland,0,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,8.7,DataVision Ltd,2024
AI00212,AI Research Scientist,100524,SE,FL,Finland,M,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,5.6,TechCorp Inc,2024
AI00213,Deep Learning Engineer,45429,EN,FT,Japan,L,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,6.8,Algorithmic Solutions,2024
AI00214,ML Ops Engineer,62262,MI,FT,Austria,L,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,9.4,AI Innovations,2025
AI00215,AI Specialist,68595,MI,FT,China,S,China,50,"Azure, Python, TensorFlow, Data Visualization",Master,4,Manufacturing,2024-01-30,7.5,Machine Intelligence Group,2024
AI00216,AI Software Engineer,301038,EX,PT,Norway,M,Norway,50,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,5.5,Cognitive Computing,2025
AI00218,NLP Engineer,59644,EN,PT,Australia,M,Australia,0,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,8.7,Future Systems,2024
AI00219,Principal Data Scientist,53960,MI,PT,Finland,M,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",Master,3,Telecommunications,2024-07-15,9.7,Digital Transformation LLC,2024
AI00220,Computer Vision Engineer,94894,EN,PT,Netherlands,L,Netherlands,50,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,2025-03-02,8.5,Autonomous Tech,2025
AI00222,NLP Engineer,285880,EX,FL,Netherlands,L,Canada,50,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,2024-04-15,9.2,Smart Analytics,2024
AI00223,AI Architect,115263,MI,FL,United Kingdom,L,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,6.9,Machine Intelligence Group,2025
AI00225,Data Scientist,82051,MI,PT,Germany,M,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,6.1,Predictive Systems,2025
AI00226,ML Ops Engineer,122331,SE,FL,Canada,L,Canada,0,"SQL, NLP, Python",PhD,5,Retail,2025-02-08,5.7,Cognitive Computing,2025
AI00227,AI Product Manager,159643,SE,PT,United States,S,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,5.3,Digital Transformation LLC,2024
AI00232,AI Research Scientist,36734,EN,FL,China,S,China,100,"Azure, Python, Mathematics",Master,1,Media,2024-10-11,9.2,AI Innovations,2024
AI00233,Head of AI,84897,MI,CT,Ireland,L,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,2024-10-07,5.9,TechCorp Inc,2024
AI00234,AI Research Scientist,173839,SE,FL,United States,M,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-02-04,5.1,Neural Networks Co,2025
AI00235,ML Ops Engineer,59357,EN,FT,South Korea,L,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,8.5,DeepTech Ventures,2024
AI00236,Data Scientist,51431,EN,FL,Austria,M,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,2024-06-20,8.7,Digital Transformation LLC,2024
AI00239,Machine Learning Engineer,223757,EX,FL,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",PhD,12,Education,2025-03-29,7.3,Smart Analytics,2025
AI00240,Deep Learning Engineer,74322,EN,FT,France,L,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,7.9,Advanced Robotics,2024
AI00242,NLP Engineer,138212,EX,FT,Finland,S,Finland,50,"Hadoop, Azure, Java, MLOps",Master,15,Media,2024-02-19,5.6,Future Systems,2024
AI00244,AI Specialist,105699,SE,FL,Singapore,S,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-02-11,6.6,AI Innovations,2025
AI00246,AI Product Manager,63141,MI,CT,Japan,S,Japan,100,"R, Azure, MLOps",Associate,3,Manufacturing,2024-12-09,5.2,Digital Transformation LLC,2024
AI00247,AI Specialist,87871,SE,CT,Austria,L,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,9.1,AI Innovations,2025
AI00250,AI Research Scientist,146085,SE,FT,United States,M,United States,100,"Git, Scala, NLP, Python",Associate,6,Technology,2024-11-09,6.4,Cognitive Computing,2024
AI00252,AI Product Manager,42661,EN,PT,Ireland,M,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,8.0,Digital Transformation LLC,2024
AI00253,Deep Learning Engineer,119706,SE,FL,Israel,L,Israel,50,"TensorFlow, Hadoop, Python, Java, Docker",Associate,7,Retail,2024-09-13,5.9,Neural Networks Co,2024
AI00254,Computer Vision Engineer,110064,EX,PT,Finland,M,Singapore,100,"PyTorch, Java, Kubernetes",Bachelor,10,Finance,2024-10-10,9.8,Smart Analytics,2024
AI00256,Principal Data Scientist,80307,MI,FL,France,L,Norway,50,"Spark, Java, GCP",Master,4,Retail,2024-08-28,7.4,Advanced Robotics,2024
AI00257,AI Product Manager,107321,MI,PT,Germany,L,Ireland,0,"SQL, Python, GCP",Master,3,Technology,2025-03-04,7.6,Autonomous Tech,2025
AI00258,Head of AI,59373,EN,CT,Austria,L,Austria,0,"Python, GCP, Mathematics, Scala, Deep Learning",PhD,0,Gaming,2024-07-17,5.3,DataVision Ltd,2024
AI00259,Machine Learning Researcher,65191,EN,PT,France,S,France,0,"GCP, Python, Azure, Scala",Master,0,Education,2024-01-20,6.5,Predictive Systems,2024
AI00262,Principal Data Scientist,69807,EN,FT,United States,L,United States,0,"Data Visualization, Scala, Python, SQL, Linux",Bachelor,0,Transportation,2024-12-14,8.4,Smart Analytics,2024
AI00263,AI Software Engineer,67824,EN,FT,United Kingdom,L,Switzerland,0,"Java, AWS, GCP, Spark",Bachelor,0,Gaming,2024-05-06,9.7,Quantum Computing Inc,2024
AI00266,AI Consultant,81885,MI,PT,United States,S,United States,0,"Scala, GCP, MLOps, Python, Computer Vision",PhD,3,Retail,2024-12-07,9.0,Cloud AI Solutions,2024
AI00270,ML Ops Engineer,76875,EN,PT,United States,M,Switzerland,0,"Docker, Hadoop, PyTorch, Python, Java",Bachelor,0,Transportation,2024-04-15,8.3,Algorithmic Solutions,2024
AI00271,Deep Learning Engineer,64400,EN,CT,Australia,L,Australia,0,"AWS, R, Python",Bachelor,1,Transportation,2024-10-20,8.7,AI Innovations,2024
AI00273,Computer Vision Engineer,97840,SE,PT,Ireland,M,Switzerland,100,"R, Linux, AWS",Bachelor,7,Technology,2024-06-06,7.7,Future Systems,2024
AI00274,Machine Learning Engineer,168619,EX,FT,Sweden,L,China,100,"Azure, Git, SQL, NLP, Docker",Bachelor,18,Automotive,2024-07-04,7.3,Predictive Systems,2024
AI00275,Machine Learning Researcher,118132,SE,FL,United Kingdom,M,United Kingdom,100,"Git, NLP, MLOps",Associate,8,Education,2024-12-17,8.9,Cloud AI Solutions,2024
AI00276,Principal Data Scientist,81112,SE,FL,India,S,Canada,100,"Java, Git, Data Visualization, SQL, Kubernetes",PhD,7,Consulting,2025-03-03,7.5,Digital Transformation LLC,2025
AI00277,Head of AI,111502,MI,FL,United Kingdom,M,United Kingdom,0,"Git, Java, MLOps",Master,4,Energy,2024-08-31,7.7,Predictive Systems,2024
AI00278,NLP Engineer,151610,SE,PT,United States,L,United States,100,"TensorFlow, Kubernetes, Git, Computer Vision, Statistics",Associate,5,Retail,2025-04-03,5.3,Cloud AI Solutions,2025
AI00279,Machine Learning Engineer,95128,SE,FL,Austria,L,Austria,100,"Linux, Statistics, MLOps, Computer Vision, Deep Learning",Bachelor,7,Government,2024-12-15,9.8,Future Systems,2024
AI00280,Machine Learning Engineer,136733,SE,FL,United Kingdom,S,United Kingdom,0,"Tableau, GCP, SQL, MLOps",PhD,8,Gaming,2025-03-21,8.8,Smart Analytics,2025
AI00281,ML Ops Engineer,69822,MI,FL,China,S,United Kingdom,50,"GCP, R, Python, Kubernetes",Bachelor,3,Finance,2024-06-26,8.9,Quantum Computing Inc,2024
AI00282,Machine Learning Researcher,88380,EN,PT,Switzerland,L,Switzerland,50,"Azure, Python, Data Visualization",Bachelor,0,Automotive,2025-04-18,5.3,Neural Networks Co,2025
AI00283,NLP Engineer,199482,EX,PT,France,S,France,50,"PyTorch, Scala, NLP, GCP",Bachelor,18,Transportation,2025-02-17,5.0,TechCorp Inc,2025
AI00284,Deep Learning Engineer,56268,MI,FT,Austria,S,Austria,50,"Java, Hadoop, Deep Learning, TensorFlow",Bachelor,4,Automotive,2025-03-08,6.8,TechCorp Inc,2025
AI00286,NLP Engineer,178371,EX,CT,India,M,India,0,"Spark, Python, Tableau",Associate,15,Energy,2025-04-08,5.2,DeepTech Ventures,2025
AI00287,Computer Vision Engineer,157412,EX,CT,Israel,S,Israel,50,"Tableau, SQL, MLOps, PyTorch",Associate,12,Government,2024-06-27,5.4,Cognitive Computing,2024
AI00288,AI Software Engineer,250562,EX,CT,Switzerland,S,Switzerland,0,"Docker, TensorFlow, Hadoop, Git, Scala",Associate,12,Government,2025-02-07,7.7,Cognitive Computing,2025
AI00290,Computer Vision Engineer,85328,EN,CT,Germany,L,Denmark,0,"Git, SQL, Spark, MLOps",Bachelor,0,Consulting,2024-10-25,6.0,Smart Analytics,2024
AI00291,AI Consultant,94160,SE,FT,Ireland,S,South Korea,100,"Tableau, Linux, SQL, Spark, GCP",Associate,5,Automotive,2025-04-05,5.3,Future Systems,2025
AI00292,NLP Engineer,147732,EX,PT,Japan,M,Japan,100,"Hadoop, SQL, Computer Vision",Master,17,Gaming,2024-06-01,7.4,Neural Networks Co,2024
AI00294,AI Consultant,222223,EX,PT,Netherlands,M,Netherlands,0,"Data Visualization, Hadoop, Scala, AWS",PhD,19,Retail,2024-04-27,7.9,Predictive Systems,2024
AI00296,Data Scientist,52877,EN,FL,Israel,L,Israel,50,"R, SQL, Scala",PhD,1,Retail,2024-08-22,5.3,Future Systems,2024
AI00297,AI Research Scientist,138782,EX,CT,Finland,M,Finland,0,"Git, AWS, PyTorch",Bachelor,19,Finance,2025-02-08,6.3,DeepTech Ventures,2025
AI00298,AI Specialist,66150,SE,FT,Ireland,S,Ireland,100,"Computer Vision, SQL, Java, GCP",Master,5,Finance,2025-03-03,6.4,TechCorp Inc,2025
AI00299,Principal Data Scientist,178470,EX,FT,Australia,L,Singapore,100,"Python, TensorFlow, Git, PyTorch, MLOps",PhD,18,Energy,2024-02-16,7.8,Quantum Computing Inc,2024
AI00300,Deep Learning Engineer,62936,MI,PT,China,M,Canada,100,"AWS, SQL, Azure",Bachelor,3,Technology,2024-10-09,9.3,AI Innovations,2024
AI00301,Machine Learning Engineer,159003,EX,FT,Japan,S,Japan,50,"Mathematics, R, MLOps",PhD,11,Real Estate,2024-02-05,7.7,Predictive Systems,2024
AI00302,Computer Vision Engineer,98694,EX,CT,China,M,China,50,"R, Python, Azure, Java",Master,15,Education,2024-05-17,7.4,Predictive Systems,2024
AI00304,AI Software Engineer,104460,MI,FL,Sweden,M,Netherlands,0,"Deep Learning, Kubernetes, SQL",Bachelor,3,Transportation,2025-03-30,6.6,Predictive Systems,2025
AI00307,AI Architect,223296,SE,FL,Denmark,L,Australia,0,"Git, Python, Scala, AWS",Master,5,Healthcare,2025-04-30,9.2,Neural Networks Co,2025
AI00309,Machine Learning Researcher,92458,MI,FT,France,M,France,50,"Hadoop, Python, Kubernetes",Associate,3,Manufacturing,2024-05-05,8.1,Digital Transformation LLC,2024
AI00310,AI Product Manager,80483,MI,PT,Finland,L,Finland,50,"Git, Python, TensorFlow, SQL",Bachelor,2,Government,2025-03-02,8.8,Algorithmic Solutions,2025
AI00311,Machine Learning Researcher,71730,MI,FT,China,L,Germany,100,"Linux, GCP, Statistics, NLP, Azure",PhD,2,Technology,2024-04-27,9.5,DeepTech Ventures,2024
AI00312,Machine Learning Researcher,186565,EX,PT,Norway,S,Israel,0,"R, Git, Computer Vision",Master,19,Retail,2025-04-23,6.6,Cognitive Computing,2025
AI00314,AI Software Engineer,160286,EX,FT,Canada,S,South Korea,0,"SQL, Computer Vision, Linux, Data Visualization, Git",PhD,19,Retail,2025-03-14,8.9,TechCorp Inc,2025
AI00315,Head of AI,60957,MI,CT,Ireland,L,Ireland,100,"Python, Spark, TensorFlow",PhD,4,Real Estate,2024-03-24,7.8,Future Systems,2024
AI00318,Data Scientist,388754,EX,CT,Switzerland,L,United States,0,"Docker, Python, Mathematics",Master,16,Transportation,2024-06-20,8.6,DeepTech Ventures,2024
AI00319,AI Consultant,45129,EN,CT,China,M,China,50,"Kubernetes, Mathematics, Git, PyTorch",Master,1,Technology,2025-02-18,9.5,Cloud AI Solutions,2025
AI00322,Data Scientist,112035,SE,CT,Canada,L,Canada,50,"Python, Mathematics, Deep Learning, TensorFlow, AWS",Associate,8,Consulting,2024-08-01,6.6,DataVision Ltd,2024
AI00324,AI Research Scientist,56796,EN,PT,Ireland,M,Ireland,50,"Python, TensorFlow, Tableau",Associate,1,Gaming,2024-03-11,9.4,Cognitive Computing,2024
AI00326,AI Consultant,78751,MI,CT,Singapore,M,Netherlands,100,"PyTorch, SQL, Java, Git",Master,3,Gaming,2025-04-07,7.7,TechCorp Inc,2025
AI00327,AI Architect,238449,EX,PT,United States,M,United States,50,"Scala, Linux, Docker, Git",Associate,15,Gaming,2025-01-15,5.3,Cloud AI Solutions,2025
AI00328,AI Research Scientist,81908,EN,FL,Australia,L,Australia,100,"Mathematics, PyTorch, Azure",Associate,0,Consulting,2025-04-04,5.7,Predictive Systems,2025
AI00329,Machine Learning Engineer,79556,SE,CT,India,M,India,100,"Scala, Linux, Python",Master,7,Consulting,2024-12-29,8.7,DataVision Ltd,2024
AI00330,NLP Engineer,70609,EN,CT,Canada,M,Denmark,100,"Data Visualization, PyTorch, SQL, Computer Vision, GCP",Bachelor,1,Healthcare,2025-03-06,8.7,Digital Transformation LLC,2025
AI00331,Principal Data Scientist,100354,MI,PT,United Kingdom,S,Switzerland,100,"Deep Learning, SQL, Data Visualization, NLP, Tableau",Master,2,Government,2024-04-15,9.0,Autonomous Tech,2024
AI00332,NLP Engineer,62606,MI,CT,Canada,S,Canada,100,"Kubernetes, Java, Computer Vision",Master,3,Technology,2024-08-24,9.6,AI Innovations,2024
AI00333,NLP Engineer,44279,EN,CT,Israel,S,Austria,0,"Tableau, Linux, Java, Kubernetes, Computer Vision",PhD,1,Technology,2024-05-02,5.0,Algorithmic Solutions,2024
AI00335,Principal Data Scientist,193149,EX,CT,Germany,L,Germany,50,"PyTorch, SQL, AWS, Spark",Associate,15,Consulting,2024-07-27,9.6,Autonomous Tech,2024
AI00336,Data Scientist,88722,MI,PT,Sweden,S,Sweden,100,"R, Kubernetes, TensorFlow, Data Visualization",PhD,3,Government,2024-11-19,8.2,Digital Transformation LLC,2024
AI00337,Data Scientist,145098,SE,PT,Netherlands,L,Netherlands,100,"TensorFlow, AWS, Git, Azure",Master,8,Gaming,2024-08-24,6.0,Predictive Systems,2024
AI00338,AI Consultant,83381,MI,PT,Singapore,S,Switzerland,0,"Mathematics, Git, Linux",Master,3,Energy,2024-10-19,5.2,Advanced Robotics,2024
AI00340,Data Scientist,99604,EX,PT,Japan,S,Japan,50,"PyTorch, Mathematics, Linux",Master,11,Education,2024-01-04,5.0,Smart Analytics,2024
AI00341,AI Research Scientist,262339,EX,FL,Norway,L,Norway,0,"Spark, Statistics, Tableau, Deep Learning",Associate,12,Energy,2024-08-09,5.4,Future Systems,2024
AI00342,Machine Learning Researcher,58899,EN,FL,Singapore,S,Canada,50,"Kubernetes, AWS, NLP, Git",Master,1,Consulting,2025-01-18,8.3,Cognitive Computing,2025
AI00344,NLP Engineer,32587,EN,FL,Israel,S,United Kingdom,100,"Scala, Docker, Data Visualization",Bachelor,0,Real Estate,2025-04-06,8.4,Cognitive Computing,2025
AI00346,AI Specialist,153376,EX,FL,Finland,S,Finland,0,"Tableau, Azure, AWS, Data Visualization",Master,12,Education,2024-08-12,8.0,Neural Networks Co,2024
AI00348,ML Ops Engineer,92858,SE,FL,Australia,S,Australia,50,"Docker, AWS, Computer Vision, MLOps",Associate,6,Manufacturing,2024-12-16,8.9,Smart Analytics,2024
AI00349,Data Scientist,84172,EN,FT,Germany,L,Israel,0,"Docker, Git, Data Visualization",Bachelor,1,Manufacturing,2024-08-13,6.3,Cognitive Computing,2024
AI00350,AI Consultant,66601,SE,CT,Japan,S,Japan,100,"GCP, Linux, R, Scala",Master,5,Technology,2024-06-23,8.5,Cloud AI Solutions,2024
AI00351,Data Scientist,99818,SE,PT,South Korea,L,South Korea,100,"AWS, Spark, Mathematics",Master,6,Telecommunications,2024-07-03,9.7,Machine Intelligence Group,2024
AI00352,Deep Learning Engineer,96240,SE,CT,China,L,Japan,100,"GCP, Java, PyTorch, Mathematics, Computer Vision",Bachelor,8,Technology,2025-03-21,5.2,Cognitive Computing,2025
AI00353,AI Software Engineer,72389,MI,FT,Germany,M,Germany,100,"Deep Learning, Computer Vision, Tableau, PyTorch",Bachelor,2,Gaming,2024-05-06,6.7,Neural Networks Co,2024
AI00354,Head of AI,118570,SE,FL,Ireland,L,Austria,0,"Python, Hadoop, Azure, Computer Vision",Associate,8,Healthcare,2025-01-15,8.9,Smart Analytics,2025
AI00355,NLP Engineer,56276,MI,FL,Austria,M,China,0,"Python, TensorFlow, Linux",PhD,3,Telecommunications,2024-10-20,9.1,Machine Intelligence Group,2024
AI00356,AI Architect,93369,EX,CT,Ireland,S,Ireland,0,"Azure, NLP, Scala",Bachelor,13,Manufacturing,2024-06-22,8.8,Digital Transformation LLC,2024
AI00358,Machine Learning Engineer,215782,EX,FL,Switzerland,M,Switzerland,50,"Tableau, SQL, Linux",PhD,13,Gaming,2024-06-22,7.8,DataVision Ltd,2024
AI00359,AI Specialist,110858,MI,FL,Denmark,L,Denmark,50,"Git, Hadoop, PyTorch, Java",Master,4,Energy,2024-01-08,5.3,DataVision Ltd,2024
AI00361,AI Product Manager,115976,EX,CT,Austria,S,Austria,100,"Statistics, GCP, SQL",Master,12,Energy,2024-01-15,8.8,DeepTech Ventures,2024
AI00362,Principal Data Scientist,71134,EN,CT,France,L,France,50,"TensorFlow, Data Visualization, Kubernetes, Linux",Master,1,Manufacturing,2025-01-10,9.2,AI Innovations,2025
AI00363,Computer Vision Engineer,63231,EN,PT,Germany,L,Germany,50,"Statistics, Spark, Data Visualization, Git",Bachelor,1,Real Estate,2024-12-12,6.8,Smart Analytics,2024
AI00364,AI Consultant,96419,MI,CT,Norway,S,United States,0,"Docker, Scala, AWS",PhD,3,Manufacturing,2025-01-12,6.5,TechCorp Inc,2025
AI00366,AI Specialist,213785,EX,FT,Canada,M,Canada,100,"SQL, Git, Java, Docker",Master,13,Energy,2024-01-29,9.5,Autonomous Tech,2024
AI00367,AI Software Engineer,59378,EN,PT,Austria,L,Japan,100,"Linux, Scala, PyTorch, Hadoop",PhD,0,Real Estate,2024-06-02,5.7,Digital Transformation LLC,2024
AI00368,AI Architect,61374,EN,CT,Norway,S,Denmark,50,"MLOps, Java, Linux",Associate,1,Consulting,2024-03-18,6.6,DeepTech Ventures,2024
AI00369,Machine Learning Researcher,77579,EN,FL,Norway,L,Norway,50,"MLOps, Kubernetes, Python, Computer Vision",PhD,0,Retail,2025-04-01,8.9,TechCorp Inc,2025
AI00370,AI Research Scientist,61122,EN,CT,Austria,L,Ireland,50,"Linux, Java, Data Visualization, Tableau",Associate,0,Manufacturing,2024-03-31,9.6,Autonomous Tech,2024
AI00371,Machine Learning Engineer,53318,MI,FT,Israel,S,Canada,0,"TensorFlow, Python, GCP, Java",Bachelor,3,Healthcare,2024-07-06,6.6,Cloud AI Solutions,2024
AI00373,Head of AI,138496,SE,CT,Singapore,M,Ireland,100,"Git, Kubernetes, Hadoop, SQL, Docker",Associate,5,Telecommunications,2024-10-25,5.9,Digital Transformation LLC,2024
AI00374,Machine Learning Engineer,79744,SE,PT,Israel,S,Norway,0,"Mathematics, SQL, PyTorch, Java, MLOps",Associate,8,Media,2024-08-07,6.1,Cloud AI Solutions,2024
AI00375,AI Consultant,133437,EX,PT,Austria,S,Austria,50,"Hadoop, Docker, MLOps",Associate,13,Automotive,2024-08-13,7.8,Future Systems,2024
AI00376,AI Architect,90174,EN,FL,Denmark,S,Denmark,50,"PyTorch, Mathematics, Tableau",Bachelor,1,Technology,2025-01-06,8.2,Machine Intelligence Group,2025
AI00377,Data Scientist,87820,SE,FT,Finland,S,Finland,0,"PyTorch, Scala, Computer Vision, Kubernetes",Associate,7,Transportation,2025-04-09,8.4,Machine Intelligence Group,2025
AI00379,Machine Learning Engineer,122069,SE,CT,France,S,China,100,"SQL, Linux, Docker",PhD,6,Consulting,2024-04-04,7.0,Quantum Computing Inc,2024
AI00380,Computer Vision Engineer,56318,EN,FL,Netherlands,M,United Kingdom,0,"Statistics, Hadoop, Spark, GCP",Bachelor,1,Gaming,2024-11-26,6.2,DeepTech Ventures,2024
AI00381,AI Product Manager,45830,EN,FT,France,S,France,50,"Python, Statistics, Computer Vision, Azure",Bachelor,1,Real Estate,2024-12-26,6.2,Autonomous Tech,2024
AI00382,NLP Engineer,70207,EN,PT,Singapore,S,Singapore,50,"Computer Vision, Spark, SQL, Scala",PhD,1,Healthcare,2024-08-21,8.8,Algorithmic Solutions,2024
AI00383,AI Software Engineer,84101,EN,CT,Switzerland,L,Switzerland,50,"Linux, Kubernetes, GCP",Associate,0,Telecommunications,2025-03-03,7.5,Quantum Computing Inc,2025
